"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000008351",1158.93224235201,1.3116334541216,0.360765253981892,3.63569783853807,0.000277229135825348,0.044264252020114
"ENSOARG00000008367",2046.51547535311,0.616417397661673,0.171541529628093,3.5934003794771,0.000326390471057414,0.0466235373123441
"ENSOARG00000008480",111.667250666424,-1.51795171110297,0.401847723631503,-3.77743016032348,0.000158454918621944,0.036299955053001
"ENSOARG00000008637",322.4010488287,-0.54656851702921,0.148258158385897,-3.68659993473386,0.000227270217396174,0.0399162258486814
"ENSOARG00000008775",13695.3553873377,-1.13457809753871,0.310377081224881,-3.65548285028386,0.000256698369410607,0.042711906581826
"ENSOARG00000009233",21.7536506573668,2.1080913430957,0.403816342571375,5.22042106981615,1.78516779026586e-07,0.000705453681518311
"ENSOARG00000009463",815.758256569961,0.960167388437982,0.23720108036151,4.04790478599264,5.16781592547403e-05,0.0185653787122654
"ENSOARG00000009518",1113.18062023988,-1.1002862274949,0.298163968279664,-3.69020520434878,0.000224073224806444,0.0398897469209217
"ENSOARG00000009752",40.3398082557956,1.40104581700218,0.390798909381403,3.58508118464276,0.0003369733655623,0.0466235373123441
"ENSOARG00000009798",49.5052524214563,1.03204569228416,0.276285764200229,3.73542840787202,0.000187395888470791,0.0377021831395907
"ENSOARG00000009958",1377.57854174123,-1.53638401798156,0.403250496896715,-3.80999906957355,0.000138967314747838,0.0327859155853594
"ENSOARG00000010026",322.492523590275,-1.59444538754784,0.401291906442147,-3.97328070153269,7.08894249074786e-05,0.0226499317047149
"ENSOARG00000010638",64.1519203075732,-1.40551409876341,0.390706814302288,-3.59736264460431,0.000321460153086185,0.0466235373123441
"ENSOARG00000010649",374.461135836638,1.1880472118498,0.321251119833383,3.69818854628735,0.000217143574524553,0.0398897469209217
"ENSOARG00000010816",874.196918253928,-0.757398147135405,0.209592645306203,-3.61366757897868,0.000301896077284986,0.0458853009004208
"ENSOARG00000011052",30.876775430297,-1.99596768454412,0.399305503404909,-4.99859798456156,5.77486595844233e-07,0.00152138843675163
"ENSOARG00000011180",346.206380407395,0.397971691085103,0.110835246803882,3.59066003425151,0.00032984163329344,0.0466235373123441
"ENSOARG00000011356",2844.80839885648,-1.60631859663202,0.327588837402716,-4.90345949931534,9.41633645657181e-07,0.0020312783325505
"ENSOARG00000011449",61.7864651592231,-1.78726889248062,0.40461790725895,-4.41717694747698,9.99983656202766e-06,0.00853499610117626
"ENSOARG00000011789",13215.8670287485,-0.951268630853808,0.261008059115777,-3.6445948606968,0.000267813344202294,0.0436425312557284
"ENSOARG00000011915",97.831563380316,-1.71646818835872,0.402190255459805,-4.26780153188039,1.97408836652832e-05,0.0115571906702641
"ENSOARG00000012056",216.011534178376,0.776707273048063,0.214467311436612,3.62156483356498,0.000292826397068504,0.0454142148885155
"ENSOARG00000012149",1804.72619090029,1.33943785833629,0.373419438010444,3.5869526917847,0.000334564993609328,0.0466235373123441
"ENSOARG00000012165",129.557229379955,1.84458421638503,0.400931113938376,4.60075098254546,4.20970447862147e-06,0.00475305704954068
"ENSOARG00000012224",612.671448527355,1.87277686386134,0.401480554853078,4.66467638649818,3.09103096050869e-06,0.00444181149025098
"ENSOARG00000012362",1552.47619091536,1.50487341290086,0.392313634308303,3.83589373730061,0.000125108496361136,0.0308998437809451
"ENSOARG00000012437",180.270861174438,-0.804963806423781,0.198810150219704,-4.04890698756689,5.14573887125179e-05,0.0185653787122654
"ENSOARG00000012958",1214.96110658727,1.58045620851521,0.39802411615574,3.97075489741633,7.16452574957767e-05,0.0226499317047149
"ENSOARG00000013047",14.3214043266433,-1.35871965373802,0.375195246499389,-3.62136691873103,0.000293050542078104,0.0454142148885155
"ENSOARG00000013449",3039.93904861903,-0.725663013060444,0.164903796065555,-4.40052339833322,1.07990081624296e-05,0.00853499610117626
"ENSOARG00000013545",116.6814644736,1.25124589922346,0.34803814352919,3.59514013761689,0.000324217007103021,0.0466235373123441
"ENSOARG00000013669",362.143933370395,1.75722192771238,0.372057850455225,4.72298037942853,2.3241327945853e-06,0.00367375670840099
"ENSOARG00000013716",1243.78032519952,0.627678266753829,0.161110927012491,3.89593852132181,9.78192012920443e-05,0.0266591054279887
"ENSOARG00000013724",228.595978398308,0.502269635211039,0.134590187050354,3.73184439533563,0.000190082910304574,0.0377021831395907
"ENSOARG00000014199",10852.5924202948,-1.6961023530688,0.388647513295582,-4.36411476992737,1.27638557276196e-05,0.00917083034029465
"ENSOARG00000014207",17.8280291769022,1.51197839931671,0.375402636058431,4.02761796025687,5.63448004253335e-05,0.0197920502294055
"ENSOARG00000014661",697.556587113383,-0.823766041805198,0.207289897625784,-3.97398064855204,7.06813083067708e-05,0.0226499317047149
"ENSOARG00000014729",3815.49641565626,-1.55768466102719,0.403973035760877,-3.85591245735823,0.000115298747111348,0.0297391070601893
"ENSOARG00000014766",27.6552343792729,1.48893304107293,0.40341082871619,3.6908603713274,0.000223496803887809,0.0398897469209217
"ENSOARG00000014836",440.193529633646,1.29605501162924,0.347051695698508,3.73447249413572,0.000188109047657416,0.0377021831395907
"ENSOARG00000015034",9.39742385479159,1.47696201486264,0.400294476086039,3.68968872442092,0.00022452861116236,0.0398897469209217
"ENSOARG00000015579",1585.98885690587,-0.768371458749679,0.185471781265467,-4.14279441059503,3.43099493403691e-05,0.0159510990948004
"ENSOARG00000015752",874.675408492202,0.798841285857365,0.206670340257582,3.86529235332818,0.000110956212871469,0.0292314142809884
"ENSOARG00000016178",1448.77390594944,-1.44184121335305,0.372520670969301,-3.87049988286924,0.000108612409276783,0.0290989212447137
"ENSOARG00000016212",1627.690184201,-0.609124763090742,0.16457132458971,-3.70128128098466,0.000214513517621017,0.0398897469209217
"ENSOARG00000016305",6541.76886131792,0.756374471438609,0.183163369200041,4.12950730673957,3.63541449765689e-05,0.016418570561275
"ENSOARG00000016359",248.515967438249,-1.15838150502484,0.259683576082594,-4.46074227141886,8.16762671699301e-06,0.00806719456997372
"ENSOARG00000017011",1248.63618160927,1.60458197014411,0.374689333597862,4.28243300853139,1.8486079730013e-05,0.0114274151251734
"ENSOARG00000017123",3329.55773634876,-1.81597485839454,0.371654281264745,-4.88619383641903,1.02803989753932e-06,0.0020312783325505
"ENSOARG00000017163",10.3902205358801,1.56786943670312,0.401332596309136,3.90665859469693,9.35812295305162e-05,0.0264149731283727
"ENSOARG00000017237",207.802349603932,1.53671885176108,0.398829738481068,3.85306987792243,0.000116646083237283,0.0297391070601893
"ENSOARG00000017490",398.659354530439,1.41758764004634,0.395852329594028,3.5811021789367,0.000342147803392922,0.0466235373123441
"ENSOARG00000017805",14.318617714861,1.44732781138185,0.403193408090631,3.5896613941082,0.000331107778053248,0.0466235373123441
"ENSOARG00000017823",7306.06604698768,1.54676023998738,0.361499856679348,4.27872988441975,1.8796279702316e-05,0.0114274151251734
"ENSOARG00000018146",165.551511623459,1.05460787318929,0.267571582256193,3.9414046301058,8.10058426920975e-05,0.0241596104798865
"ENSOARG00000018277",17.5342794947134,-1.42009588426983,0.3870482586456,-3.66904088197988,0.000243462147980432,0.0418305018818119
"ENSOARG00000018362",15.0598604023953,-1.52015913874724,0.40468613208393,-3.75639049185892,0.000172381649978637,0.0373265307015385
"ENSOARG00000018396",9243.95138891939,1.71204741837601,0.403374169985536,4.24431593732787,2.19261254125601e-05,0.0123780808712978
"ENSOARG00000018906",270.164227385923,1.56020307678092,0.382713451739007,4.0766873223074,4.56818559475966e-05,0.0177454371058545
"ENSOARG00000018916",198.629890673138,1.48132911485668,0.380101332502958,3.8971952692251,9.73131537055814e-05,0.0266591054279887
"ENSOARG00000018930",2382.54118355517,-0.893947251786027,0.218092002063756,-4.09894559785229,4.15036566184582e-05,0.0174159052203104
"ENSOARG00000019698",357.370350172338,1.55390775317543,0.379844635871286,4.09090350745925,4.29695896496555e-05,0.0174159052203104
"ENSOARG00000020131",126.211038467441,1.222705182696,0.285030514222373,4.28973433259178,1.7888697665353e-05,0.0114274151251734
"ENSOARG00000020158",5361.11821302072,1.28576841983794,0.344918197648416,3.72774886510499,0.000193197750003596,0.0377021831395907
"ENSOARG00000020178",6.857226350969,1.47644777505144,0.402965716595541,3.66395381603483,0.000248351584997153,0.0422117581080644
"ENSOARG00000020451",528.057887994643,1.20345367773829,0.337527777857366,3.56549521754281,0.000363169784826495,0.049065169134636
"ENSOARG00000020469",7.64249577831548,1.51733917666265,0.399483030999845,3.7982568943291,0.000145717254286167,0.0338728329191388
"ENSOARG00000020626",396.765349108226,1.64177785117193,0.393437829592257,4.17290287737049,3.00743163522742e-05,0.0149300458793488
"ENSOARG00000020689",254.008941948142,1.47697013964178,0.387373556798686,3.81277997354203,0.000137412433327309,0.0327859155853594
"ENSOARG00000021020",164.125341318736,-1.41990917107622,0.381558039658244,-3.72134517817528,0.000198164345373911,0.0381998025283587
"ENSOARG00000025935",12.3632395397236,1.73016137738153,0.3944101157456,4.38670639598277,1.15079962713356e-05,0.008662233193381
