	ENSOARG00000020626										ENSOARG00000013211	ENSOARG00000005766	1		
	ENSOARG00000020689										ENSOARG00000013273	ENSOARG00000005812	1		
	ENSOARG00000020698										ENSOARG00000013430	ENSOARG00000006002	1		
	ENSOARG00000020707										ENSOARG00000013521	ENSOARG00000006041	1		
	ENSOARG00000020799										ENSOARG00000013538	ENSOARG00000006068	1		
	ENSOARG00000020808										ENSOARG00000013545	ENSOARG00000006175	1		
	ENSOARG00000020884										ENSOARG00000013628	ENSOARG00000006275	1		
	ENSOARG00000020889										ENSOARG00000013669	ENSOARG00000006447	1		
	ENSOARG00000020908										ENSOARG00000013694	ENSOARG00000006569	1		
	ENSOARG00000020959										ENSOARG00000013714	ENSOARG00000006586	1		
	ENSOARG00000020976										ENSOARG00000013724	ENSOARG00000006714	1		
	ENSOARG00000021041										ENSOARG00000013790	ENSOARG00000006911	1		
	ENSOARG00000021044										ENSOARG00000014073	ENSOARG00000006993	1		
	ENSOARG00000021054										ENSOARG00000014123	ENSOARG00000007244	1		
	ENSOARG00000021076										ENSOARG00000014207	ENSOARG00000007262	1		
	ENSOARG00000021077										ENSOARG00000014226	ENSOARG00000007329	1		
	ENSOARG00000021134										ENSOARG00000014232	ENSOARG00000007432	1		
	ENSOARG00000021181										ENSOARG00000014509	ENSOARG00000007510	1		
	ENSOARG00000021182										ENSOARG00000014586	ENSOARG00000007622	1		
	ENSOARG00000021185										ENSOARG00000014717	ENSOARG00000007666	1		
	ENSOARG00000021200										ENSOARG00000014729	ENSOARG00000007738	1		
	ENSOARG00000021491										ENSOARG00000014801	ENSOARG00000007753	1		
	ENSOARG00000021677										ENSOARG00000014841	ENSOARG00000007806	1		
	ENSOARG00000023147										ENSOARG00000014898	ENSOARG00000008076	1		
	ENSOARG00000023271										ENSOARG00000014986	ENSOARG00000008243	1		
	ENSOARG00000023519										ENSOARG00000015034	ENSOARG00000008313	1		
	ENSOARG00000025169										ENSOARG00000015132	ENSOARG00000008460	1		
	ENSOARG00000025214										ENSOARG00000015262	ENSOARG00000008491	1		
	ENSOARG00000025305										ENSOARG00000015267	ENSOARG00000008650	1		
	ENSOARG00000025690										ENSOARG00000015424	ENSOARG00000008752	1		
	ENSOARG00000025698										ENSOARG00000015432	ENSOARG00000008899	1		
	ENSOARG00000025761										ENSOARG00000015522	ENSOARG00000008988	1		
	ENSOARG00000025935										ENSOARG00000015578	ENSOARG00000009079	1		
	ENSOARG00000026123										ENSOARG00000015700	ENSOARG00000009154	1		
	ENSOARG00000026243										ENSOARG00000015830	ENSOARG00000009226	1		
	ENSOARG00000026272										ENSOARG00000015892	ENSOARG00000009246	1		
	ENSOARG00000026322										ENSOARG00000015895	ENSOARG00000009333	1		
	ENSOARG00000026484										ENSOARG00000015928	ENSOARG00000009410	1		
	ENSOARG00000026638										ENSOARG00000016098	ENSOARG00000009508	1		
	ENSOARG00000026693										ENSOARG00000016225	ENSOARG00000009670	1		
	ENSOARG00000026946										ENSOARG00000016322	ENSOARG00000009748	1		
											ENSOARG00000016391	ENSOARG00000009837	1		
											ENSOARG00000016626	ENSOARG00000009901	1		
											ENSOARG00000016786	ENSOARG00000009948	1		
											ENSOARG00000016825	ENSOARG00000010267	1		
											ENSOARG00000016834	ENSOARG00000010319	1		
											ENSOARG00000016842	ENSOARG00000010384	1		
											ENSOARG00000017011	ENSOARG00000010509	1		
											ENSOARG00000017040	ENSOARG00000010622	1		
											ENSOARG00000017163	ENSOARG00000010670	1		
											ENSOARG00000017181	ENSOARG00000010797	1		
											ENSOARG00000017237	ENSOARG00000010839	1		
											ENSOARG00000017242	ENSOARG00000010881	1		
											ENSOARG00000017251	ENSOARG00000010934	1		
											ENSOARG00000017490	ENSOARG00000010998	1		
											ENSOARG00000017532	ENSOARG00000011072	1		
											ENSOARG00000017791	ENSOARG00000011235	1		
											ENSOARG00000017823	ENSOARG00000011407	1		
											ENSOARG00000017882	ENSOARG00000011530	1		
											ENSOARG00000017948	ENSOARG00000011624	1		
											ENSOARG00000017964	ENSOARG00000011716	1		
											ENSOARG00000018022	ENSOARG00000011764	1		
											ENSOARG00000018049	ENSOARG00000011782	1		
											ENSOARG00000018091	ENSOARG00000011794	1		
											ENSOARG00000018245	ENSOARG00000011809	1		
											ENSOARG00000018258	ENSOARG00000011825	1		
											ENSOARG00000018268	ENSOARG00000011840	1		
											ENSOARG00000018438	ENSOARG00000011852	1		
											ENSOARG00000018504	ENSOARG00000012013	1		
											ENSOARG00000018568	ENSOARG00000012029	1		
											ENSOARG00000018795	ENSOARG00000012080	1		
											ENSOARG00000018906	ENSOARG00000012130	1		
											ENSOARG00000018916	ENSOARG00000012406	1		
											ENSOARG00000019102	ENSOARG00000012449	1		
											ENSOARG00000019122	ENSOARG00000012717	1		
											ENSOARG00000019213	ENSOARG00000012954	1		
											ENSOARG00000019329	ENSOARG00000013075	1		
											ENSOARG00000019333	ENSOARG00000013104	1		
											ENSOARG00000019400	ENSOARG00000013358	1		
											ENSOARG00000019768	ENSOARG00000013375	1		
											ENSOARG00000019786	ENSOARG00000013500	1		
											ENSOARG00000019884	ENSOARG00000013580	1		
											ENSOARG00000019994	ENSOARG00000013617	1		
											ENSOARG00000020008	ENSOARG00000013772	1		
											ENSOARG00000020032	ENSOARG00000013859	1		
											ENSOARG00000020121	ENSOARG00000013963	1		
											ENSOARG00000020131	ENSOARG00000014051	1		
											ENSOARG00000020158	ENSOARG00000014124	1		
											ENSOARG00000020178	ENSOARG00000014253	1		
											ENSOARG00000020185	ENSOARG00000014470	1		
											ENSOARG00000020198	ENSOARG00000014686	1		
											ENSOARG00000020214	ENSOARG00000014710	1		
											ENSOARG00000020215	ENSOARG00000014751	1		
											ENSOARG00000020371	ENSOARG00000014885	1		
											ENSOARG00000020393	ENSOARG00000015076	1		
											ENSOARG00000020439	ENSOARG00000015144	1		
											ENSOARG00000020451	ENSOARG00000015167	1		
											ENSOARG00000020463	ENSOARG00000015297	1		
											ENSOARG00000020469	ENSOARG00000015386	1		
											ENSOARG00000020515	ENSOARG00000015421	1		
											ENSOARG00000020522	ENSOARG00000015447	1		
											ENSOARG00000020543	ENSOARG00000015467	1		
											ENSOARG00000020689	ENSOARG00000015557	1		
											ENSOARG00000020727	ENSOARG00000015650	1		
											ENSOARG00000020838	ENSOARG00000015720	1		
											ENSOARG00000021018	ENSOARG00000015857	1		
											ENSOARG00000021037	ENSOARG00000015937	1		
											ENSOARG00000021138	ENSOARG00000016027	1		
											ENSOARG00000021185	ENSOARG00000025788	1		
											ENSOARG00000021920	ENSOARG00000016050	1		
											ENSOARG00000025214	ENSOARG00000008480	1		
											ENSOARG00000025296	ENSOARG00000016181	1		
											ENSOARG00000025412	ENSOARG00000012134	1		
											ENSOARG00000025549	ENSOARG00000016215	1		
											ENSOARG00000025717	ENSOARG00000004930	1		
											ENSOARG00000025935	ENSOARG00000016243	1		
											ENSOARG00000026322	ENSOARG00000010332	1		
											ENSOARG00000026946	ENSOARG00000016412	1		
											FFS-TX	ENSOARG00000014766	1		
											ENSOARG00000000130	ENSOARG00000016481	1		
											ENSOARG00000000158	ENSOARG00000000879	1		
											ENSOARG00000000327	ENSOARG00000016534	1		
											ENSOARG00000000345	ENSOARG00000006214	1		
											ENSOARG00000000348	ENSOARG00000016547	1		
											ENSOARG00000000392	ENSOARG00000013047	1		
											ENSOARG00000000443	ENSOARG00000016603	1		
											ENSOARG00000000461	ENSOARG00000013716	1		
											ENSOARG00000000465	ENSOARG00000016606	1		
											ENSOARG00000000484	ENSOARG00000019103	1		
											ENSOARG00000000498	ENSOARG00000016726	1		
											ENSOARG00000000531	ENSOARG00000005780	1		
											ENSOARG00000000549	ENSOARG00000016793	1		
											ENSOARG00000000612	ENSOARG00000006451	1		
											ENSOARG00000000684	ENSOARG00000016828	1		
											ENSOARG00000000714	ENSOARG00000013905	1		
											ENSOARG00000000729	ENSOARG00000016949	1		
											ENSOARG00000000778	ENSOARG00000009722	1		
											ENSOARG00000000838	ENSOARG00000016952	1		
											ENSOARG00000000848	ENSOARG00000015190	1		
											ENSOARG00000000858	ENSOARG00000017069	1		
											ENSOARG00000000899	ENSOARG00000017097	1		
											ENSOARG00000000950	ENSOARG00000002562	1		
											ENSOARG00000001010	ENSOARG00000017180	1		
											ENSOARG00000001035	ENSOARG00000018549	1		
											ENSOARG00000001060	ENSOARG00000017214	1		
											ENSOARG00000001160	ENSOARG00000011991	1		
											ENSOARG00000001254	ENSOARG00000017220	1		
											ENSOARG00000001300	ENSOARG00000012668	1		
											ENSOARG00000001308	ENSOARG00000017264	1		
											ENSOARG00000001374	ENSOARG00000008455	1		
											ENSOARG00000001395	ENSOARG00000017385	1		
											ENSOARG00000001456	ENSOARG00000000304	1		
											ENSOARG00000001511	ENSOARG00000017488	1		
											ENSOARG00000001525	ENSOARG00000013430	1		
											ENSOARG00000001543	ENSOARG00000017493	1		
											ENSOARG00000001544	ENSOARG00000004730	1		
											ENSOARG00000001554	ENSOARG00000017546	1		
											ENSOARG00000001587	ENSOARG00000001637	1		
											ENSOARG00000001673	ENSOARG00000017631	1		
											ENSOARG00000001783	ENSOARG00000013714	1		
											ENSOARG00000001827	ENSOARG00000017689	1		
											ENSOARG00000001849	ENSOARG00000014745	1		
											ENSOARG00000001968	ENSOARG00000017704	1		
											ENSOARG00000001985	ENSOARG00000019995	1		
											ENSOARG00000002035	ENSOARG00000017739	1		
											ENSOARG00000002079	ENSOARG00000021540	1		
											ENSOARG00000002145	ENSOARG00000017740	1		
											ENSOARG00000002211	ENSOARG00000015895	1		
											ENSOARG00000002307	ENSOARG00000017758	1		
											ENSOARG00000002402	ENSOARG00000015928	1		
											ENSOARG00000002489	ENSOARG00000017765	1		
											ENSOARG00000002539	ENSOARG00000001735	1		
											ENSOARG00000002559	ENSOARG00000017875	1		
											ENSOARG00000002564	ENSOARG00000016842	1		
											ENSOARG00000002674	ENSOARG00000017892	1		
											ENSOARG00000002688	ENSOARG00000017040	1		
											ENSOARG00000002724	ENSOARG00000017919	1		
											ENSOARG00000002746	ENSOARG00000017181	1		
											ENSOARG00000002778	ENSOARG00000017954	1		
											ENSOARG00000002815	ENSOARG00000011575	1		
											ENSOARG00000002844	ENSOARG00000018036	1		
											ENSOARG00000002887	ENSOARG00000005500	1		
											ENSOARG00000002898	ENSOARG00000018055	1		
											ENSOARG00000002924	ENSOARG00000005078	1		
											ENSOARG00000003030	ENSOARG00000018070	1		
											ENSOARG00000003121	ENSOARG00000011708	1		
											ENSOARG00000003213	ENSOARG00000018162	1		
											ENSOARG00000003221	ENSOARG00000004045	1		
											ENSOARG00000003319	ENSOARG00000018177	1		
											ENSOARG00000003365	ENSOARG00000012018	1		
											ENSOARG00000003401	ENSOARG00000018185	1		
											ENSOARG00000003449	ENSOARG00000018258	1		
											ENSOARG00000003452	ENSOARG00000018205	1		
											ENSOARG00000003492	ENSOARG00000018438	1		
											ENSOARG00000003517	ENSOARG00000018280	1		
											ENSOARG00000003601	ENSOARG00000018504	1		
											ENSOARG00000003647	ENSOARG00000018366	1		
											ENSOARG00000003701	ENSOARG00000007318	1		
											ENSOARG00000003722	ENSOARG00000018389	1		
											ENSOARG00000003729	ENSOARG00000019213	1		
											ENSOARG00000003778	ENSOARG00000018628	1		
											ENSOARG00000003820	ENSOARG00000019333	1		
											ENSOARG00000003828	ENSOARG00000018635	1		
											ENSOARG00000003856	ENSOARG00000019768	1		
											ENSOARG00000003867	ENSOARG00000018641	1		
											ENSOARG00000003895	ENSOARG00000019884	1		
											ENSOARG00000003963	ENSOARG00000018890	1		
											ENSOARG00000004049	ENSOARG00000016092	1		
											ENSOARG00000004145	ENSOARG00000018891	1		
											ENSOARG00000004190	ENSOARG00000013273	1		
											ENSOARG00000004211	ENSOARG00000018913	1		
											ENSOARG00000004239	ENSOARG00000012659	1		
											ENSOARG00000004247	ENSOARG00000019016	1		
											ENSOARG00000004299	ENSOARG00000004062	1		
											ENSOARG00000004394	ENSOARG00000019041	1		
											ENSOARG00000004438	ENSOARG00000007515	1		
											ENSOARG00000004454	ENSOARG00000019083	1		
											ENSOARG00000004493	ENSOARG00000007449	1		
											ENSOARG00000004611	ENSOARG00000019090	1		
											ENSOARG00000004758	ENSOARG00000010890	1		
											ENSOARG00000004829	ENSOARG00000019093	1		
											ENSOARG00000004881	ENSOARG00000003419	1		
											ENSOARG00000004915	ENSOARG00000019184	1		
											ENSOARG00000004942	ENSOARG00000011328	1		
											ENSOARG00000004944	ENSOARG00000019265	1		
											ENSOARG00000004969	ENSOARG00000004315	1		
											ENSOARG00000005014	ENSOARG00000019332	1		
											ENSOARG00000005098	ENSOARG00000020463	1		
											ENSOARG00000005106	ENSOARG00000019409	1		
											ENSOARG00000005149	ENSOARG00000020515	1		
											ENSOARG00000005169	ENSOARG00000019441	1		
											ENSOARG00000005228	ENSOARG00000003042	1		
											ENSOARG00000005230	ENSOARG00000019464	1		
											ENSOARG00000005238	ENSOARG00000009962	1		
											ENSOARG00000005247	ENSOARG00000019477	1		
											ENSOARG00000005263	ENSOARG00000009566	1		
											ENSOARG00000005318	ENSOARG00000019515	1		
											ENSOARG00000005367	ENSOARG00000005083	1		
											ENSOARG00000005448	ENSOARG00000019564	1		
											ENSOARG00000005462	ENSOARG00000018277	1		
											ENSOARG00000005471	ENSOARG00000019659	1		
											ENSOARG00000005484	ENSOARG00000011915	1		
											ENSOARG00000005503	ENSOARG00000019682	1		
											ENSOARG00000005513	ENSOARG00000021920	1		
											ENSOARG00000005526	ENSOARG00000019691	1		
											ENSOARG00000005655	ENSOARG00000025296	1		
											ENSOARG00000005699	ENSOARG00000019717	1		
											ENSOARG00000005709	ENSOARG00000025412	1		
											ENSOARG00000005722	ENSOARG00000019784	1		
											ENSOARG00000005766	ENSOARG00000025717	1		
											ENSOARG00000005783	ENSOARG00000019799	1		
											ENSOARG00000005812	ENSOARG00000003577	1		
											ENSOARG00000005821	ENSOARG00000020018	1		
											ENSOARG00000005888	ENSOARG00000016322	1		
											ENSOARG00000005916	ENSOARG00000020076	1		
											ENSOARG00000006002	ENSOARG00000005315	1		
											ENSOARG00000006033	ENSOARG00000020077	1		
											ENSOARG00000006041	ENSOARG00000016225	1		
											ENSOARG00000006043	ENSOARG00000020090	1		
											ENSOARG00000006068	ENSOARG00000002050	1		
											ENSOARG00000006085	ENSOARG00000020176	1		
											ENSOARG00000006087	ENSOARG00000003624	1		
											ENSOARG00000006146	ENSOARG00000020309	1		
											ENSOARG00000006175	ENSOARG00000006909	1		
											ENSOARG00000006211	ENSOARG00000020356	1		
											ENSOARG00000006275	ENSOARG00000007676	1		
											ENSOARG00000006407	ENSOARG00000020387	1		
											ENSOARG00000006447	ENSOARG00000000123	1		
											ENSOARG00000006517	ENSOARG00000020443	1		
											ENSOARG00000006521	ENSOARG00000011180	1		
											ENSOARG00000006569	ENSOARG00000020452	1		
											ENSOARG00000006577	ENSOARG00000007283	1		
											ENSOARG00000006586	ENSOARG00000020458	1		
											ENSOARG00000006675	ENSOARG00000017187	1		
											ENSOARG00000006714	ENSOARG00000020474	1		
											ENSOARG00000006737	ENSOARG00000006489	1		
											ENSOARG00000006756	ENSOARG00000020572	1		
											ENSOARG00000006822	ENSOARG00000006867	1		
											ENSOARG00000006901	ENSOARG00000020608	1		
											ENSOARG00000006911	ENSOARG00000018383	1		
											ENSOARG00000006979	ENSOARG00000020698	1		
											ENSOARG00000006993	ENSOARG00000000468	1		
											ENSOARG00000006999	ENSOARG00000020707	1		
											ENSOARG00000007029	ENSOARG00000006480	1		
											ENSOARG00000007044	ENSOARG00000020799	1		
											ENSOARG00000007200	ENSOARG00000002693	1		
											ENSOARG00000007244	ENSOARG00000020808	1		
											ENSOARG00000007252	ENSOARG00000002866	1		
											ENSOARG00000007262	ENSOARG00000020884	1		
											ENSOARG00000007287	ENSOARG00000002031	1		
											ENSOARG00000007329	ENSOARG00000020889	1		
											ENSOARG00000007414	ENSOARG00000019231	1		
											ENSOARG00000007432	ENSOARG00000020908	1		
											ENSOARG00000007494	ENSOARG00000005800	1		
											ENSOARG00000007510	ENSOARG00000020959	1		
											ENSOARG00000007534	ENSOARG00000003437	1		
											ENSOARG00000007549	ENSOARG00000020976	1		
											ENSOARG00000007579	ENSOARG00000008443	1		
											ENSOARG00000007580	ENSOARG00000021041	1		
											ENSOARG00000007622	ENSOARG00000017996	1		
											ENSOARG00000007648	ENSOARG00000021044	1		
											ENSOARG00000007656	ENSOARG00000008775	1		
											ENSOARG00000007666	ENSOARG00000021054	1		
											ENSOARG00000007696	ENSOARG00000008693	1		
											ENSOARG00000007720	ENSOARG00000021076	1		
											ENSOARG00000007738	ENSOARG00000013575	1		
											ENSOARG00000007745	ENSOARG00000021077	1		
											ENSOARG00000007753	ENSOARG00000003366	1		
											ENSOARG00000007775	ENSOARG00000021134	1		
											ENSOARG00000007806	ENSOARG00000009028	1		
											ENSOARG00000008011	ENSOARG00000021181	1		
											ENSOARG00000008063	ENSOARG00000011789	1		
											ENSOARG00000008076	ENSOARG00000021182	1		
											ENSOARG00000008189	ENSOARG00000016846	1		
											ENSOARG00000008243	ENSOARG00000021200	1		
											ENSOARG00000008285	ENSOARG00000018321	1		
											ENSOARG00000008313	ENSOARG00000021491	1		
											ENSOARG00000008351	ENSOARG00000008867	1		
											ENSOARG00000008399	ENSOARG00000021677	1		
											ENSOARG00000008460	ENSOARG00000010816	1		
											ENSOARG00000008468	ENSOARG00000023147	1		
											ENSOARG00000008491	ENSOARG00000000072	1		
											ENSOARG00000008648	ENSOARG00000023271	1		
											ENSOARG00000008650	ENSOARG00000020194	1		
											ENSOARG00000008705	ENSOARG00000023519	1		
											ENSOARG00000008743	ENSOARG00000009457	1		
											ENSOARG00000008752	ENSOARG00000025169	1		
											ENSOARG00000008786	ENSOARG00000006314	1		
											ENSOARG00000008842	ENSOARG00000025305	1		
											ENSOARG00000008896	ENSOARG00000015874	1		
											ENSOARG00000008899	ENSOARG00000025690	1		
											ENSOARG00000008961	ENSOARG00000014170	1		
											ENSOARG00000008976	ENSOARG00000025698	1		
											ENSOARG00000008988	ENSOARG00000012437	1		
											ENSOARG00000009063	ENSOARG00000025761	1		
											ENSOARG00000009079	ENSOARG00000000217	1		
											ENSOARG00000009107	ENSOARG00000026123	1		
											ENSOARG00000009154	ENSOARG00000018483	1		
											ENSOARG00000009170	ENSOARG00000026243	1		
											ENSOARG00000009194	ENSOARG00000009822	1		
											ENSOARG00000009225	ENSOARG00000026272	1		
											ENSOARG00000009226	ENSOARG00000019829	1		
											ENSOARG00000009230	ENSOARG00000026484	1		
											ENSOARG00000009233	ENSOARG00000008637	1		
											ENSOARG00000009246	ENSOARG00000026638	1		
											ENSOARG00000009325	ENSOARG00000009884	1		
											ENSOARG00000009333	ENSOARG00000026693	1		
											ENSOARG00000009347	ENSOARG00000000656	1		
											ENSOARG00000009410				
											ENSOARG00000009443				
											ENSOARG00000009454				
											ENSOARG00000009463				
											ENSOARG00000009469				
											ENSOARG00000009508				
											ENSOARG00000009610				
											ENSOARG00000009670				
											ENSOARG00000009671				
											ENSOARG00000009748				
											ENSOARG00000009750				
											ENSOARG00000009753				
											ENSOARG00000009764				
											ENSOARG00000009837				
											ENSOARG00000009845				
											ENSOARG00000009901				
											ENSOARG00000009903				
											ENSOARG00000009948				
											ENSOARG00000010088				
											ENSOARG00000010127				
											ENSOARG00000010208				
											ENSOARG00000010267				
											ENSOARG00000010270				
											ENSOARG00000010319				
											ENSOARG00000010336				
											ENSOARG00000010384				
											ENSOARG00000010434				
											ENSOARG00000010485				
											ENSOARG00000010496				
											ENSOARG00000010509				
											ENSOARG00000010543				
											ENSOARG00000010597				
											ENSOARG00000010603				
											ENSOARG00000010622				
											ENSOARG00000010633				
											ENSOARG00000010649				
											ENSOARG00000010670				
											ENSOARG00000010691				
											ENSOARG00000010704				
											ENSOARG00000010726				
											ENSOARG00000010770				
											ENSOARG00000010797				
											ENSOARG00000010808				
											ENSOARG00000010839				
											ENSOARG00000010854				
											ENSOARG00000010881				
											ENSOARG00000010884				
											ENSOARG00000010934				
											ENSOARG00000010952				
											ENSOARG00000010998				
											ENSOARG00000011003				
											ENSOARG00000011072				
											ENSOARG00000011081				
											ENSOARG00000011110				
											ENSOARG00000011235				
											ENSOARG00000011304				
											ENSOARG00000011400				
											ENSOARG00000011407				
											ENSOARG00000011416				
											ENSOARG00000011501				
											ENSOARG00000011530				
											ENSOARG00000011549				
											ENSOARG00000011582				
											ENSOARG00000011615				
											ENSOARG00000011624				
											ENSOARG00000011649				
											ENSOARG00000011685				
											ENSOARG00000011716				
											ENSOARG00000011725				
											ENSOARG00000011764				
											ENSOARG00000011780				
											ENSOARG00000011782				
											ENSOARG00000011792				
											ENSOARG00000011794				
											ENSOARG00000011798				
											ENSOARG00000011809				
											ENSOARG00000011817				
											ENSOARG00000011825				
											ENSOARG00000011836				
											ENSOARG00000011840				
											ENSOARG00000011846				
											ENSOARG00000011852				
											ENSOARG00000011885				
											ENSOARG00000011920				
											ENSOARG00000011939				
											ENSOARG00000011945				
											ENSOARG00000012013				
											ENSOARG00000012021				
											ENSOARG00000012024				
											ENSOARG00000012029				
											ENSOARG00000012074				
											ENSOARG00000012080				
											ENSOARG00000012105				
											ENSOARG00000012130				
											ENSOARG00000012149				
											ENSOARG00000012165				
											ENSOARG00000012224				
											ENSOARG00000012362				
											ENSOARG00000012368				
											ENSOARG00000012406				
											ENSOARG00000012439				
											ENSOARG00000012449				
											ENSOARG00000012634				
											ENSOARG00000012717				
											ENSOARG00000012852				
											ENSOARG00000012893				
											ENSOARG00000012936				
											ENSOARG00000012954				
											ENSOARG00000012958				
											ENSOARG00000013044				
											ENSOARG00000013063				
											ENSOARG00000013075				
											ENSOARG00000013090				
											ENSOARG00000013100				
											ENSOARG00000013104				
											ENSOARG00000013183				
											ENSOARG00000013326				
											ENSOARG00000013358				
											ENSOARG00000013370				
											ENSOARG00000013375				
											ENSOARG00000013410				
											ENSOARG00000013500				
											ENSOARG00000013521				
											ENSOARG00000013529				
											ENSOARG00000013538				
											ENSOARG00000013580				
											ENSOARG00000013608				
											ENSOARG00000013617				
											ENSOARG00000013628				
											ENSOARG00000013669				
											ENSOARG00000013694				
											ENSOARG00000013727				
											ENSOARG00000013772				
											ENSOARG00000013790				
											ENSOARG00000013832				
											ENSOARG00000013859				
											ENSOARG00000013891				
											ENSOARG00000013963				
											ENSOARG00000014011				
											ENSOARG00000014051				
											ENSOARG00000014073				
											ENSOARG00000014116				
											ENSOARG00000014123				
											ENSOARG00000014124				
											ENSOARG00000014207				
											ENSOARG00000014212				
											ENSOARG00000014253				
											ENSOARG00000014336				
											ENSOARG00000014470				
											ENSOARG00000014488				
											ENSOARG00000014509				
											ENSOARG00000014586				
											ENSOARG00000014661				
											ENSOARG00000014686				
											ENSOARG00000014701				
											ENSOARG00000014710				
											ENSOARG00000014717				
											ENSOARG00000014718				
											ENSOARG00000014751				
											ENSOARG00000014779				
											ENSOARG00000014801				
											ENSOARG00000014836				
											ENSOARG00000014841				
											ENSOARG00000014885				
											ENSOARG00000014898				
											ENSOARG00000014986				
											ENSOARG00000015034				
											ENSOARG00000015044				
											ENSOARG00000015076				
											ENSOARG00000015118				
											ENSOARG00000015132				
											ENSOARG00000015144				
											ENSOARG00000015152				
											ENSOARG00000015167				
											ENSOARG00000015194				
											ENSOARG00000015267				
											ENSOARG00000015297				
											ENSOARG00000015346				
											ENSOARG00000015386				
											ENSOARG00000015403				
											ENSOARG00000015421				
											ENSOARG00000015422				
											ENSOARG00000015424				
											ENSOARG00000015432				
											ENSOARG00000015447				
											ENSOARG00000015462				
											ENSOARG00000015467				
											ENSOARG00000015469				
											ENSOARG00000015557				
											ENSOARG00000015578				
											ENSOARG00000015579				
											ENSOARG00000015628				
											ENSOARG00000015650				
											ENSOARG00000015673				
											ENSOARG00000015700				
											ENSOARG00000015720				
											ENSOARG00000015752				
											ENSOARG00000015830				
											ENSOARG00000015853				
											ENSOARG00000015857				
											ENSOARG00000015908				
											ENSOARG00000015937				
											ENSOARG00000015973				
											ENSOARG00000016027				
											ENSOARG00000016050				
											ENSOARG00000016181				
											ENSOARG00000016215				
											ENSOARG00000016243				
											ENSOARG00000016305				
											ENSOARG00000016391				
											ENSOARG00000016412				
											ENSOARG00000016481				
											ENSOARG00000016534				
											ENSOARG00000016547				
											ENSOARG00000016603				
											ENSOARG00000016606				
											ENSOARG00000016717				
											ENSOARG00000016726				
											ENSOARG00000016793				
											ENSOARG00000016828				
											ENSOARG00000016834				
											ENSOARG00000016949				
											ENSOARG00000016952				
											ENSOARG00000017011				
											ENSOARG00000017069				
											ENSOARG00000017097				
											ENSOARG00000017163				
											ENSOARG00000017180				
											ENSOARG00000017214				
											ENSOARG00000017220				
											ENSOARG00000017237				
											ENSOARG00000017242				
											ENSOARG00000017251				
											ENSOARG00000017264				
											ENSOARG00000017385				
											ENSOARG00000017488				
											ENSOARG00000017493				
											ENSOARG00000017532				
											ENSOARG00000017546				
											ENSOARG00000017631				
											ENSOARG00000017689				
											ENSOARG00000017704				
											ENSOARG00000017739				
											ENSOARG00000017740				
											ENSOARG00000017758				
											ENSOARG00000017765				
											ENSOARG00000017791				
											ENSOARG00000017823				
											ENSOARG00000017875				
											ENSOARG00000017882				
											ENSOARG00000017892				
											ENSOARG00000017919				
											ENSOARG00000017954				
											ENSOARG00000017964				
											ENSOARG00000018022				
											ENSOARG00000018036				
											ENSOARG00000018055				
											ENSOARG00000018070				
											ENSOARG00000018091				
											ENSOARG00000018146				
											ENSOARG00000018162				
											ENSOARG00000018177				
											ENSOARG00000018185				
											ENSOARG00000018205				
											ENSOARG00000018245				
											ENSOARG00000018268				
											ENSOARG00000018280				
											ENSOARG00000018366				
											ENSOARG00000018389				
											ENSOARG00000018396				
											ENSOARG00000018427				
											ENSOARG00000018568				
											ENSOARG00000018628				
											ENSOARG00000018635				
											ENSOARG00000018641				
											ENSOARG00000018795				
											ENSOARG00000018890				
											ENSOARG00000018891				
											ENSOARG00000018906				
											ENSOARG00000018913				
											ENSOARG00000018916				
											ENSOARG00000019016				
											ENSOARG00000019041				
											ENSOARG00000019083				
											ENSOARG00000019090				
											ENSOARG00000019093				
											ENSOARG00000019102				
											ENSOARG00000019122				
											ENSOARG00000019184				
											ENSOARG00000019265				
											ENSOARG00000019329				
											ENSOARG00000019332				
											ENSOARG00000019400				
											ENSOARG00000019409				
											ENSOARG00000019441				
											ENSOARG00000019464				
											ENSOARG00000019477				
											ENSOARG00000019515				
											ENSOARG00000019564				
											ENSOARG00000019659				
											ENSOARG00000019682				
											ENSOARG00000019691				
											ENSOARG00000019698				
											ENSOARG00000019717				
											ENSOARG00000019784				
											ENSOARG00000019786				
											ENSOARG00000019799				
											ENSOARG00000019883				
											ENSOARG00000020018				
											ENSOARG00000020076				
											ENSOARG00000020077				
											ENSOARG00000020090				
											ENSOARG00000020131				
											ENSOARG00000020158				
											ENSOARG00000020176				
											ENSOARG00000020178				
											ENSOARG00000020215				
											ENSOARG00000020309				
											ENSOARG00000020356				
											ENSOARG00000020371				
											ENSOARG00000020387				
											ENSOARG00000020443				
											ENSOARG00000020451				
											ENSOARG00000020452				
											ENSOARG00000020458				
											ENSOARG00000020469				
											ENSOARG00000020474				
											ENSOARG00000020522				
											ENSOARG00000020572				
											ENSOARG00000020608				
											ENSOARG00000020626				
											ENSOARG00000020689				
											ENSOARG00000020698				
											ENSOARG00000020707				
											ENSOARG00000020799				
											ENSOARG00000020808				
											ENSOARG00000020884				
											ENSOARG00000020889				
											ENSOARG00000020908				
											ENSOARG00000020959				
											ENSOARG00000020976				
											ENSOARG00000021041				
											ENSOARG00000021044				
											ENSOARG00000021054				
											ENSOARG00000021076				
											ENSOARG00000021077				
