"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000010710",11.7380377824428,1.50097333094459,0.404410265712956,3.71151144815389,0.000206025348003777,0.0195008543466808
"ENSOARG00000010770",477.225182241504,1.02709511777747,0.264813189225706,3.878564813107,0.000105074533429206,0.0123030603697441
"ENSOARG00000010842",252.704680859584,-0.361250787282569,0.108261629787689,-3.33683122996593,0.000847393880155126,0.0458538275948204
"ENSOARG00000010855",44.764235467836,1.2575522616502,0.338230875576689,3.71802917018162,0.000200783090172241,0.0192350200385007
"ENSOARG00000010864",273.040989882254,1.03379785222855,0.300843340922602,3.43633284040186,0.000589646091584519,0.0368400623307371
"ENSOARG00000010890",5076.76404999226,-0.770257146704615,0.230246806899194,-3.34535430513852,0.000821775208229716,0.0454188836240808
"ENSOARG00000010949",27.9584818311384,1.45776307828103,0.402038803992391,3.62592631309445,0.000287927456882663,0.0235817062743226
"ENSOARG00000011081",81.771796946846,1.46910675950086,0.401354369661326,3.66037315288365,0.000251848208831737,0.021994279762449
"ENSOARG00000011221",471.081814593458,0.888824254557829,0.263352246701306,3.37503957414851,0.000738050768363575,0.0430493302417824
"ENSOARG00000011225",45.0511453766234,1.53890520216625,0.396730279836773,3.87897087865188,0.00010489931057631,0.0123030603697441
"ENSOARG00000011304",9.1985133556237,1.55927722951026,0.396659713370444,3.93101990686419,8.45862671169522e-05,0.0105941240673404
"ENSOARG00000011328",98476.8023170949,0.958435098765673,0.241027149742858,3.97646115712769,6.99484180322247e-05,0.00969890038452084
"ENSOARG00000011391",3976.43462774827,0.681002369959538,0.190999058314835,3.56547501316473,0.000363197765700074,0.0267026375926562
"ENSOARG00000011433",5.59582564091502,1.32748099501189,0.38726614504886,3.42782608803671,0.000608435098251471,0.0375684906174258
"ENSOARG00000011449",61.7864651592231,-1.77515400352111,0.404458615994293,-4.38896325439177,1.13892309312511e-05,0.003103958160867
"ENSOARG00000011522",48.2031127741465,-1.21075451323185,0.316304499873386,-3.82781311589467,0.000129286859549551,0.0140940509579293
"ENSOARG00000011575",91.3341085986579,1.79372897025403,0.396763882912884,4.52089781228366,6.15779097319186e-06,0.00207037866220399
"ENSOARG00000011582",323.442288130766,1.55529745040993,0.387303979257691,4.0157022228143,5.92690525003465e-05,0.0086746843784535
"ENSOARG00000011615",26.5147074602853,1.58229507383298,0.400591353631561,3.94989821794376,7.81844330228836e-05,0.0102988444399393
"ENSOARG00000011708",32.5520332099865,1.10708994227782,0.283844505238645,3.90033952338455,9.60578809532871e-05,0.0116896930293798
"ENSOARG00000011939",153.49482848853,1.96933206394101,0.359541618711149,5.47734104051845,4.31764572844727e-08,8.13854960123849e-05
"ENSOARG00000011945",1669.78224668216,1.5149208362468,0.392893267562323,3.85580757248913,0.000115348198936634,0.0130236355756527
"ENSOARG00000011991",135.993902872917,1.64969027986752,0.374199058772833,4.40859013723229,1.0404571635523e-05,0.00304564933042059
"ENSOARG00000012018",52.3013010731143,1.30382347303384,0.321722781485012,4.05263023966048,5.06450134088009e-05,0.0079261953163655
"ENSOARG00000012024",14.5689630189862,1.91855963104914,0.405680749615383,4.72923507676439,2.2536731865223e-06,0.0011874604019786
"ENSOARG00000012034",488.649253847461,1.12463397749712,0.33997810353625,3.30796002977647,0.000939782215761956,0.0488655838307541
"ENSOARG00000012043",11.7497826145842,-1.38571911050844,0.400584318945596,-3.45924452099345,0.00054169289333751,0.0349491410815756
"ENSOARG00000012094",204.716483851628,1.56504140745368,0.40127861245109,3.90013661055617,9.61384256227856e-05,0.0116896930293798
"ENSOARG00000012134",15.3483898829169,1.4752613491446,0.357905610155003,4.1219285400575,3.75713759158756e-05,0.00625148146423416
"ENSOARG00000012149",1804.72619090029,1.58091172535451,0.360533403898658,4.3849244154888,1.16026058394973e-05,0.00310851509330396
"ENSOARG00000012165",129.557229379955,2.19391052778151,0.396690821033647,5.53053010418766,3.19264499266308e-08,8.13854960123849e-05
