,baseMean,baseVar,allZero,dispGeneEst,dispFit,dispersion,dispIter,dispOutlier,dispMAP,Intercept,migroupF1.C,migroupF1.F,migroupFS.C,migroupFS.F,migroupTX.C,migroupTX.F,SE_Intercept,SE_migroupF1.C,SE_migroupF1.F,SE_migroupFS.C,SE_migroupFS.F,SE_migroupTX.C,SE_migroupTX.F,MLE_Intercept,MLE_migroup_F1.F_vs_F1.C,MLE_migroup_FS.C_vs_F1.C,MLE_migroup_FS.F_vs_F1.C,MLE_migroup_TX.C_vs_F1.C,MLE_migroup_TX.F_vs_F1.C,WaldStatistic_Intercept,WaldStatistic_migroupF1.C,WaldStatistic_migroupF1.F,WaldStatistic_migroupFS.C,WaldStatistic_migroupFS.F,WaldStatistic_migroupTX.C,WaldStatistic_migroupTX.F,WaldPvalue_Intercept,WaldPvalue_migroupF1.C,WaldPvalue_migroupF1.F,WaldPvalue_migroupFS.C,WaldPvalue_migroupFS.F,WaldPvalue_migroupTX.C,WaldPvalue_migroupTX.F,betaConv,betaIter,deviance,maxCooks,replace
novel_9_842,2048.4804685579,273905.920927015,FALSE,0.0609531512,0.4378721209,0.0713251798,12,FALSE,0.0713251798,10.9814965628,-0.1756992727,-0.265493836,0.2236472529,0.1807373649,0.0086380348,0.0281766295,0.0656284508,0.1610774176,0.1311283009,0.1479090047,0.1249819347,0.1480336699,0.1251376689,10.7940340309,-0.0881875117,0.4229285735,0.3741883674,0.1965598146,0.2165780828,167.3282917502,-1.0907753264,-2.0246875326,1.5120597513,1.4461079141,0.0583518253,0.2251650499,0,0.2753717559,0.0428994596,0.1305186627,0.1481469363,0.9534683872,0.8218508774,TRUE,4,561.8790655386,0.1169013812,FALSE
novel_9_843,436.0717476376,36184.239557065,FALSE,0.1585907809,0.4964822556,0.1650143418,7,FALSE,0.1650143418,8.7475280058,-0.3259536346,-0.0652228356,0.2487382658,0.0390209826,0.0501786965,0.0532434428,0.0998708858,0.2283038298,0.1903943258,0.2116645164,0.1823126765,0.2119630798,0.1826344542,8.3698270288,0.3066835024,0.6567908022,0.4197370709,0.4340925992,0.4350720104,87.5883690725,-1.4277186449,-0.3425671189,1.1751533515,0.2140332936,0.2367331924,0.2915301114,0,0.1533728574,0.7319241422,0.2399333693,0.8305210942,0.812863783,0.7706459179,TRUE,5,477.8418165689,0.2082231902,FALSE
novel_9_845,49288.2991345983,54362729.4317278,FALSE,0.0138098607,0.422679947,0.015843878,12,FALSE,0.015843878,15.5728320689,-0.0840699961,0.038551171,0.2240507328,0.1529913453,-0.2279170151,-0.1035974832,0.0309077429,0.0792874619,0.0634813735,0.0723586447,0.0604056881,0.0723778283,0.0604241034,15.4875266025,0.1241801435,0.3119847267,0.2394194544,-0.1452920658,-0.0190532595,503.8488931652,-1.0603189221,0.6072831893,3.0963920598,2.5327307739,-3.1489894136,-1.7145059242,0,0.2889995337,0.5436629927,0.0019589117,0.0113177843,0.0016383613,0.08643585,TRUE,4,740.8573436394,0.0711517138,FALSE
novel_9_860,10.6049824636,143.8589235678,FALSE,2.8560146091,3.4838252914,2.885151294,10,FALSE,2.885151294,3.3477950819,0.3138314203,-0.4315579383,0.1101075274,-0.0011008891,-0.0971636426,0.1058854043,0.4122160153,0.3068700469,0.3310919245,0.319004631,0.3353505305,0.3184592239,0.3350933496,4.3394894231,-2.3414244797,-0.6587278975,-0.9943158199,-1.3231570839,-0.7427635588,8.1214580652,1.022685086,-1.3034384302,0.3451596521,-0.0032828012,-0.3051054429,0.3159877818,4.60615986187815E-16,0.3064567651,0.1924251235,0.7299743499,0.9973807083,0.7602858459,0.7520117821,TRUE,10,239.884983317,0.2994268493,FALSE
novel_X_867,8104.0243251092,7024267.7876933,FALSE,0.1068165209,0.4260278604,0.1037186337,9,FALSE,0.1037186337,12.9968700168,0.0600118489,-0.1237583788,-0.0657763188,-0.1074444051,0.2580593702,-0.0210848099,0.0787903278,0.1885659883,0.154850001,0.1741195184,0.1480043264,0.174120739,0.1480267509,13.0626390194,-0.1963425146,-0.1366107965,-0.1783866688,0.2119950138,-0.0878681643,164.9551458243,0.3182538348,-0.7992145817,-0.3777653383,-0.7259544889,1.4820714165,-0.1424391863,0,0.7502923996,0.4241659982,0.705604925,0.467866671,0.1383212934,0.8867331118,TRUE,4,677.3661923625,0.2462142722,FALSE
novel_X_868,13634.8981470931,50042050.2638778,FALSE,0.1546767574,0.4244025794,0.1590300774,7,FALSE,0.1590300774,13.6705292358,-0.1885925293,-0.2125007509,-0.0211836352,-0.3033302782,0.1312431996,0.5943716792,0.0973352707,0.2235371417,0.1862253511,0.2077779222,0.1784634205,0.2077818827,0.1784560507,13.4538844946,-0.0138531808,0.1929633664,-0.1091988044,0.3632678105,0.8541350306,140.4478473196,-0.8436742451,-1.1410946448,-0.1019532535,-1.6996775997,0.6316392838,3.3306333784,0,0.3988514632,0.2538305396,0.91879378,0.089191585,0.5276226108,0.0008664864,TRUE,5,728.9669134338,0.0213973071,FALSE
novel_X_870,11.8611522051,962.2910591307,FALSE,27.8158028902,3.1595612035,15.4472984101,8,FALSE,15.4472984101,3.1276675868,0.0993865579,-0.1748517513,-0.125319535,-0.2001261687,-0.1250980194,0.5260106748,0.9362274916,0.1735404971,0.2100336793,0.1883471394,0.2184688606,0.1882303997,0.2185335798,4.2239369022,-21.1621315496,-21.6672516748,-22.9580284415,-21.6256580617,1.2841086866,3.3407132505,0.5726995113,-0.832493874,-0.6653646846,-0.9160397876,-0.6646005086,2.4070015939,0.0008356348,0.5668481684,0.4051302346,0.5058172671,0.3596460269,0.5063060439,0.0160840997,TRUE,28,97.9743808415,0.1409031708,FALSE
novel_X_871,3367.8865631787,756973.42533829,FALSE,0.0635192949,0.4316623359,0.0656483276,8,FALSE,0.0656483276,11.7220471918,0.0205113257,0.1961720038,0.1407714784,-0.1686279569,-0.0910951246,-0.0977251366,0.0628895671,0.1550013451,0.1259215832,0.142353006,0.1201577188,0.1424395194,0.1202353748,11.7438098949,0.1812340686,0.1258572365,-0.1955472312,-0.117314681,-0.1224822005,186.390966591,0.1323299849,1.5578902273,0.9888901008,-1.4033884675,-0.6395354677,-0.8127819016,0,0.8947232914,0.1192592723,0.3227169144,0.1605010301,0.5224746481,0.4163431139,TRUE,4,595.7436783641,0.0969394204,FALSE
novel_X_873,4644.2321288443,630013.389379618,FALSE,0.0289683585,0.4290127119,0.0338207802,12,FALSE,0.0338207802,12.1863586744,0.0687303242,-0.1370777202,-0.0594820599,-0.0094293948,0.1049779899,0.0322877115,0.0452429462,0.1143700572,0.0921127102,0.1045928517,0.0876816356,0.1046227502,0.0877605892,12.2572547613,-0.2104476388,-0.1318764395,-0.0804740097,0.0367250262,-0.0380986477,269.3537823153,0.6009468378,-1.4881520676,-0.5687010046,-0.1075412737,1.0033954342,0.3679067313,0,0.5478753955,0.1367107948,0.5695590659,0.9143595835,0.3156701062,0.7129427809,TRUE,4,595.1243706501,0.0455688615,FALSE
novel_X_874,5601.5828975373,835983.842740711,FALSE,0.0264427772,0.4278178058,0.0292587,12,FALSE,0.0292587,12.4467396289,-0.0538976848,0.034004436,-0.068035984,-0.0703022867,0.0903348582,0.0679036585,0.0420852449,0.106806731,0.0858535094,0.0975938259,0.0817402935,0.0976220331,0.0817979958,12.3913701679,0.0899038371,-0.0141491612,-0.0158911121,0.1476719427,0.124200182,295.7506759103,-0.5046281664,0.3960750846,-0.6971340998,-0.8600689293,0.9253531744,0.8301384143,0,0.6138200229,0.6920496381,0.4857188757,0.3897510473,0.3547822275,0.4064605303,TRUE,3,603.557406631,0.0701849117,FALSE
novel_X_875,270.0297197711,48639.6947233291,FALSE,5.3291250975,0.5422685896,4.9211521077,7,FALSE,4.9211521077,8.0069575167,0.0425444346,-0.1730252609,-0.2763287542,0.0820913381,0.2044647949,0.1202579487,0.5274213381,0.2683485523,0.3038662223,0.2837939307,0.3106358416,0.2837982036,0.3106214154,8.2315548138,-0.9380313909,-2.2306883238,0.0334874504,0.5808623476,0.1467194156,15.1813302536,0.1585416961,-0.5694126171,-0.9736950803,0.2642687259,0.7204583832,0.3871527934,4.70149305219518E-52,0.8740299674,0.5690761564,0.3302079607,0.791572857,0.4712428144,0.6986430956,TRUE,9,425.1408848619,0.1399521368,FALSE
novel_X_876,44.6774885934,281.8825429987,FALSE,0.1034534211,1.1487938641,0.1220298866,11,FALSE,0.1220298866,5.5014423966,0.1634981055,-0.0805454728,-0.0079249919,-0.113827297,0.0171969459,0.021605803,0.0930039379,0.215622798,0.1806588956,0.1976784363,0.1716076172,0.199751488,0.1736465902,5.6866943821,-0.2722173274,-0.1939977246,-0.306767144,-0.1662313353,-0.162165887,59.1527898499,0.758259827,-0.4458428272,-0.0400903206,-0.6632997931,0.0860917036,0.124423998,0,0.4482954519,0.6557107832,0.9680211186,0.5071385691,0.9313935187,0.9009795733,TRUE,4,309.7693219152,0.0939879601,FALSE
novel_X_877,12434.1443891411,9566769.02279782,FALSE,0.0703256287,0.4246325506,0.0749149346,9,FALSE,0.0749149346,13.5806592617,-0.064961107,-0.1970768053,0.1579011269,0.2724048938,-0.1294540261,-0.0388064477,0.0670341343,0.1640399322,0.1336403888,0.1509106778,0.1275388912,0.1509349281,0.1275698673,13.5111802912,-0.1354400723,0.2361195132,0.3513061601,-0.0671829024,0.0293243408,202.5931924011,-0.3960078871,-1.4746799761,1.0463217656,2.1358574726,-0.8576810395,-0.3041976022,0,0.6920992098,0.140298602,0.2954124996,0.0326910329,0.3910686125,0.7609773515,TRUE,4,696.9339377688,0.0667957347,FALSE
novel_X_879,32.494080028,1596.6298591323,FALSE,1.45743786,1.42129177,1.4562761176,6,FALSE,1.4562761176,4.9514859419,0.1799000587,0.2119522207,-0.3473284097,-0.4004701587,0.5325808,-0.1766317275,0.292386605,0.3392326447,0.3398533454,0.3416021855,0.3378760733,0.3416261631,0.3379867805,5.3614985426,-0.0394702471,-1.2031838385,-1.1186047918,0.6137542263,-0.7152612683,16.9347222373,0.5303147015,0.6236578912,-1.0167628442,-1.185257526,1.5589578831,-0.5225995146,2.49533462509125E-64,0.5958937553,0.5328522828,0.3092662617,0.2359156414,0.1190063489,0.6012529784,TRUE,10,326.5304716161,0.2482108873,FALSE
novel_X_880,868.5052990091,218494.122042171,FALSE,0.2164854967,0.4594076689,0.2219708581,7,FALSE,0.2219708581,9.7460957138,-0.1290519446,0.1824495751,-0.0806468245,-0.1746122571,0.084140324,0.117726606,0.1150566204,0.2524607876,0.2135341906,0.236171896,0.2052386541,0.2362151677,0.2053017438,9.5901026943,0.3598110205,0.0619706211,-0.0367621827,0.2539664174,0.2858299989,84.7069527684,-0.5111761944,0.8544279239,-0.3414751114,-0.850776662,0.3562020374,0.5734320802,0,0.6092276864,0.3928679294,0.7327459383,0.3948934282,0.7216892663,0.5663521744,TRUE,4,538.675349469,0.0285088076,FALSE
novel_X_881,3144.9298374787,303341.774257427,FALSE,0.0234136476,0.4323458375,0.0270225179,12,FALSE,0.0270225179,11.6148233253,-0.0469147854,-0.0288251638,0.2195132823,0.1628721503,-0.1002409234,-0.2063980304,0.0405760993,0.1031716522,0.0828865657,0.0941008051,0.0788193701,0.0942774061,0.0790692208,11.5667180741,0.0188620502,0.2720402689,0.2130339894,-0.0541684257,-0.1609210733,286.2479029941,-0.4547255417,-0.3477664152,2.3327460595,2.0663975133,-1.0632549996,-2.610346079,0,0.6493067031,0.7280156139,0.0196614772,0.0387909605,0.2876663265,0.0090450666,TRUE,3,557.8194919047,0.1273094041,FALSE
novel_X_887,16.7583992027,199.0394194754,FALSE,0.9444078632,2.3595796787,0.9879884045,10,FALSE,0.9879884045,3.9456952864,-0.394208556,-0.1959687071,0.1400989166,0.3348963979,-0.1748857792,0.2900699459,0.2470676434,0.3418681685,0.3298573776,0.3380971181,0.3239558723,0.338635596,0.3247634783,3.0820822204,0.5515617475,1.1073189992,1.3515835377,0.5455357702,1.2948386846,15.9701012728,-1.1531010849,-0.5941013311,0.4143747731,1.0337716539,-0.5164423977,0.893172925,2.06450426653425E-57,0.2488688964,0.5524443407,0.6785996611,0.3012429262,0.6055454604,0.3717645749,TRUE,8,281.6956322053,0.0773027434,FALSE
novel_X_889,90.2025845346,3252.0120327775,FALSE,0.3055222285,0.7819928778,0.3155557782,7,FALSE,0.3155557782,6.4281040168,0.2760836576,-0.1084882896,-0.5274015854,0.3229389544,-0.1182579945,0.1551288712,0.1391024464,0.2839788162,0.2465410875,0.2690052595,0.2368725559,0.2688977173,0.2379264063,6.7857770071,-0.4853024937,-1.0196035765,0.0130538501,-0.5049383082,-0.1787882598,46.2112937713,0.9721980719,-0.4400414173,-1.9605623563,1.3633447454,-0.4397880194,0.6520035907,0,0.3309520196,0.6599071103,0.0499300972,0.1727738863,0.6600906456,0.514398856,TRUE,7,381.6336673738,0.1517605944,FALSE
novel_X_891,118.5705774973,2271.1164638118,FALSE,0.4598928937,0.6958696986,0.4679723343,8,FALSE,0.4679723343,6.8866363441,-0.1236777259,0.0534000485,0.2743653124,-0.0238656154,-0.0762264532,-0.1039916949,0.1671929567,0.3115576637,0.2774174991,0.2977521911,0.2690468673,0.2982003437,0.269603019,6.7073537511,0.246109996,0.5467454283,0.1501526508,0.0758960052,0.0520332496,41.1897515366,-0.3969657635,0.1924898344,0.9214552255,-0.0887043049,-0.2556216142,-0.3857215521,0,0.6913927075,0.84735853,0.3568128073,0.9293169112,0.798243027,0.6997028995,TRUE,6,415.8289497657,0.1252998368,FALSE
novel_X_892,2427.3962203209,187913.832196501,FALSE,0.030349331,0.4353977915,0.0360025721,12,FALSE,0.0360025721,11.2438283741,-0.0877350458,-0.1838501387,0.1137101287,0.0400799354,0.0983958936,0.0194055477,0.0468060334,0.1181655076,0.0952284136,0.1079292942,0.0905800132,0.1080315334,0.0907415808,11.1531234567,-0.0967063859,0.2074691571,0.1314599864,0.1917495431,0.1104390035,240.2217739194,-0.7424759352,-1.9306227185,1.053561311,0.4424810063,0.9108071556,0.2138550766,0,0.4577990269,0.0535297263,0.2920838102,0.6581411718,0.3623969915,0.8306600734,TRUE,4,549.6046110171,0.0350515791,FALSE
novel_X_893,3041.8929746003,412253.174210286,FALSE,0.0490650071,0.4326955612,0.0530960844,8,FALSE,0.0530960844,11.5501913374,0.0091865372,-0.2014093823,-0.0020275584,0.2598244079,-0.0869374739,0.0213699626,0.0566432694,0.1409969239,0.1142059788,0.1292592153,0.1087674482,0.129346228,0.1089053665,11.5598322136,-0.2167685658,-0.0117485522,0.256587743,-0.1000237912,0.0122590201,203.9110994385,0.0651541678,-1.763562506,-0.0156859873,2.388806689,-0.672129951,0.1962250652,0,0.9480512523,0.0778056649,0.9874849061,0.0169031937,0.5015009706,0.8444340102,TRUE,4,580.3757795094,0.0718488653,FALSE
novel_X_894,47.6261227364,83925.1599754302,FALSE,37,1.1037978267,37,4,TRUE,37,5.2375407134,-0.0420893587,-0.0736549744,-0.0526263841,-0.0841891258,0.3367237611,-0.0841609736,1.4433625869,0.1172600946,0.1452468255,0.1282675385,0.1519277158,0.128268287,0.1519111804,-16.3796134917,-8.1938790055,-5.8554198833,-9.3665001077,24.8405942908,-9.3625079118,3.6287075477,-0.3589401736,-0.5071021287,-0.410286069,-0.5541393509,2.6251520843,-0.5540143481,0.0002848437,0.7196398453,0.6120831615,0.6815961101,0.5794834811,0.0086610272,0.5795690263,TRUE,27,38.8466473137,1246.8957697194,TRUE
novel_X_895,133.0496807185,29740.2102746351,FALSE,6.464828895,0.6660681899,5.935475086,9,FALSE,5.935475086,6.9632867914,-0.1286186071,-0.1653368865,0.025694897,0.1344530135,0.3376950935,-0.2038835959,0.5791374576,0.2524990351,0.2901533976,0.2685814278,0.297706939,0.2685793421,0.2976528252,5.8608420347,0.2925181316,1.2370831868,1.5658976931,2.4618003453,0.1871426479,12.0235476058,-0.5093825687,-0.5698257813,0.0956689271,0.4516287526,1.2573383005,-0.6849711431,2.67246063254586E-33,0.6104840923,0.5687958676,0.9237835203,0.6515364529,0.2086311607,0.4933621307,TRUE,11,357.5463938503,1.0211569314,FALSE
novel_X_899,423.3830873067,53111.4656122623,FALSE,0.2256177361,0.4987138316,0.231743071,7,FALSE,0.231743071,8.6783051587,-0.08913859,0.5035243545,0.2500594864,0.1027670565,-0.2041678457,-0.5630395831,0.1178890168,0.2566611489,0.2174578614,0.2401206824,0.2091426157,0.2404914702,0.2098871136,8.5696535005,0.6730865458,0.4013122977,0.2224991211,-0.1314617126,-0.5172473652,73.6141957147,-0.3473006738,2.3155031102,1.0413908704,0.4913731051,-0.8489608614,-2.6825829058,0,0.7283654446,0.0205854145,0.2976941779,0.6231625828,0.395903071,0.0073056041,TRUE,6,484.7711978046,0.1335587541,FALSE
novel_X_911,404.1246115599,5035.8582532867,FALSE,0.0253223271,0.5023686051,0.0289613063,12,FALSE,0.0289613063,8.6502956466,0.0723478013,-0.070633515,-0.1430875207,0.1139593373,0.0030233607,0.0243953994,0.043599413,0.1105724724,0.0892408985,0.1004240465,0.0842199716,0.10084466,0.0852671532,8.7247668682,-0.1463052238,-0.2208624761,0.0411358994,-0.0713774656,-0.0497118925,198.4039472845,0.6543021033,-0.7914926471,-1.4248332509,1.3531153611,0.0299803745,0.2861054754,0,0.5129171911,0.4286565652,0.1542054081,0.176018779,0.976082705,0.774797338,TRUE,4,411.5983854234,0.1420145736,FALSE
novel_X_913,896.9056470066,262666.488765871,FALSE,0.2824225792,0.4582238322,0.2868427569,7,FALSE,0.2868427569,9.7749618858,0.1231835849,-0.231165828,-0.192818178,-0.0271812415,-0.0383655829,0.3663527406,0.1304612337,0.2737595582,0.2351124407,0.2579034497,0.2264638638,0.2579408146,0.2264888828,9.9306409507,-0.4225605702,-0.3902019347,-0.1864884956,-0.2022478683,0.2587822434,74.9261800637,0.4499699873,-0.9832139348,-0.7476370644,-0.1200246302,-0.1487379303,1.6175307864,0,0.6527320815,0.3255021579,0.4546791019,0.9044636369,0.8817604301,0.1057637557,TRUE,4,548.6403970254,0.0332472797,FALSE
novel_X_915,4269.0536829895,2508964.50317922,FALSE,0.1082616361,0.4296271522,0.1248490912,8,FALSE,0.1248490912,12.0100517824,0.0476241958,0.3901024899,-0.324991641,0.2609106104,-0.1269121545,-0.2467267489,0.086414808,0.2035157223,0.1680407429,0.1884154345,0.1607808444,0.1884296363,0.1608692641,12.0631811908,0.3625493778,-0.408542654,0.2228017027,-0.1918485698,-0.3142216242,138.9814090609,0.2340074531,2.3214756321,-1.724867402,1.6227717382,-0.6735254441,-1.5337096884,0,0.8149791926,0.0202611878,0.0845513714,0.1046382094,0.500613067,0.1251010892,TRUE,5,635.5192982965,0.1052647269,FALSE
novel_X_916,195.8071491314,14658.9214554798,FALSE,1.5975313373,0.5878495258,1.5459373864,8,FALSE,1.5459373864,7.5694164002,0.1689298467,-0.1074727624,-0.2340379008,0.2739053874,-0.1230101795,0.0216898639,0.297999652,0.3382861061,0.3404683214,0.3412937247,0.3386922975,0.3412898902,0.3387232845,7.9625604301,-0.5917275666,-0.9244450928,0.0649519235,-0.6649101716,-0.355961072,25.4007558388,0.4993697454,-0.3156615629,-0.6857374861,0.8087145455,-0.3604272586,0.0640341687,2.47383698159825E-142,0.6175189289,0.7522594044,0.4928786636,0.4186793596,0.7185276451,0.94894302,TRUE,6,461.5602173593,0.0455239182,FALSE
novel_X_917,303.6762804792,15762.1788783893,FALSE,0.1561148219,0.52894548,0.1630841959,8,FALSE,0.1630841959,8.2346716007,0.068123412,0.2939720248,-0.1084805518,-0.1031586619,-0.1356387784,-0.0148128154,0.0995957905,0.2275246037,0.1897099628,0.2113213255,0.1819797093,0.2116751731,0.1823967998,8.3132680078,0.2409552729,-0.2004673734,-0.1897153574,-0.2311061285,-0.0945543178,82.6809201506,0.2994111887,1.5495866453,-0.5133440819,-0.5668690334,-0.6407873745,-0.0812120357,0,0.7646263262,0.1212407604,0.6077106534,0.5708031645,0.5216608369,0.9352733281,TRUE,4,450.9423823358,0.0707918083,FALSE
novel_X_918,157.3995502293,11111.4278564035,FALSE,0.4276864541,0.628313868,0.4330447481,7,FALSE,0.4330447481,7.2751009613,-0.0379253462,0.293432428,-0.0007608709,-0.0749674368,-0.2165308638,0.0367561795,0.1606646716,0.3060973714,0.2706507528,0.2919432337,0.2623574632,0.2923009055,0.2626679732,7.2216530124,0.4133980279,0.0524403064,-0.036809067,-0.2356079433,0.0976619049,45.2812736626,-0.1238996141,1.0841736995,-0.0026062288,-0.2857453944,-0.7407806809,0.1399339976,0,0.9013947585,0.2782877906,0.9979205326,0.7750731338,0.4588264308,0.8887121393,TRUE,5,432.7907761375,0.1065750344,FALSE
novel_X_919,159.4837714927,11393.2818947687,FALSE,0.4409180092,0.625617922,0.4370876632,7,FALSE,0.4370876632,7.2948892323,-0.0353841794,0.2985388404,-0.0097690131,-0.0828043001,-0.2014000994,0.0308228527,0.1613696447,0.3067003628,0.2713838599,0.2926281796,0.2631104536,0.2929608453,0.2634137891,7.2448960598,0.4167770985,0.0370236107,-0.0498635036,-0.2193443491,0.0871287336,45.2060810196,-0.1153705171,1.1000611478,-0.0333837061,-0.3147130755,-0.6874642215,0.1170130569,0,0.9081514469,0.2713054804,0.9733686031,0.7529795155,0.4917902396,0.9068497067,TRUE,5,434.0079777652,0.1029092884,FALSE
novel_X_920,223.1094858352,42733.9859500202,FALSE,0.7346697951,0.5675567901,0.7294820632,8,FALSE,0.7294820632,7.7529872292,0.0567868975,0.2419155867,0.2211972889,0.037747998,-0.5467350714,-0.0109083413,0.2065333623,0.33356207,0.3092325856,0.3249685393,0.3024125802,0.3251837199,0.3025660047,7.8478005309,0.2380441775,0.2416061744,-0.0443250803,-0.9756618981,-0.1094330706,37.5386675636,0.1702438694,0.7823094913,0.6806729335,0.1248228429,-1.6813113263,-0.0360527658,0,0.8648183525,0.4340327102,0.4960784664,0.9006638028,0.092702459,0.9712402853,TRUE,8,468.9252849664,0.4269961459,FALSE
novel_X_923,181500.162598793,2594268177.71479,FALSE,0.0739171526,0.4222000623,0.0856001613,8,FALSE,0.0856001613,17.4518066063,0.1357355517,0.0173313664,-0.1186313366,0.2714645072,-0.1540616499,-0.1518286279,0.0715850792,0.1737327673,0.141950224,0.1600768112,0.1355664518,0.160077827,0.135568762,17.5982567158,-0.1283342075,-0.2726209771,0.1357293342,-0.3103108734,-0.3043066853,243.7911197576,0.7812892977,0.1220946743,-0.7410900785,2.0024460595,-0.9624171745,-1.1199381456,0,0.4346323632,0.9028240396,0.4586388249,0.045236779,0.3358400899,0.2627401215,TRUE,4,900.1836458833,0.0128974947,FALSE
novel_X_924,52.0591134794,1904.9058508426,FALSE,0.6945808102,1.0457424846,0.7050151037,8,FALSE,0.7050151037,5.568078423,-0.2841886301,-0.3653830251,-0.0414218016,-0.0735881044,0.0713471345,0.6932375569,0.2056536967,0.3335452929,0.3092919199,0.3242874764,0.3017444548,0.3244731639,0.3015013958,5.0756737676,-0.0238113074,0.4286130363,0.393762999,0.6015509074,1.4024931588,27.0750222996,-0.8520241064,-1.1813532835,-0.1277317336,-0.2438755816,0.2198860875,2.2992847345,1.93870691129878E-161,0.3942007125,0.2374624082,0.898361276,0.8073271813,0.8259598717,0.0214887761,TRUE,8,358.7131460439,0.0185542128,FALSE
novel_X_930,349.4289245287,11161.3555494421,FALSE,0.0795073704,0.5149452931,0.0886727668,11,FALSE,0.0886727668,8.438455487,0.0119692935,0.1292988841,-0.0012636675,0.2154603758,-0.0298662884,-0.3255938537,0.0741222419,0.17918047,0.1465013495,0.1645324854,0.1396162826,0.1649837509,0.1409514617,8.4514418894,0.1225833823,-0.0143351863,0.2115253526,-0.0448834841,-0.3527403696,113.8451195392,0.0668002128,0.8825781099,-0.0076803523,1.5432324356,-0.1810256359,-2.309971459,0,0.946740754,0.37746426,0.9938720257,0.1227743901,0.8563474539,0.0208897343,TRUE,5,439.6030930653,0.0234730584,FALSE
novel_X_931,334.9461796961,91349.5483249156,FALSE,0.8850751058,0.5189632415,0.8711196382,9,FALSE,0.8711196382,8.3710335234,0.0938039292,-0.1691421277,0.3362096074,0.0452933804,-0.298509536,-0.0076505473,0.2249356963,0.3387974437,0.3198864831,0.3327037155,0.3139325237,0.3327733177,0.3140068191,8.5387190135,-0.417287872,0.37092846,-0.104203701,-0.6738276838,-0.17843415,37.2152293411,0.2768731905,-0.5287567203,1.0105375799,0.1442774385,-0.89703567,-0.0243642713,3.87058463890885E-303,0.781877479,0.5969742245,0.3122378043,0.8852813934,0.3696998836,0.9805620472,TRUE,6,501.8542347842,0.2684890136,FALSE
